time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,rollout/trapped_steps_mean,rollout/final_temperature_mean,rollout/trapped_end_fraction,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
13355,105.38,493512,36,322.23988217,5356,,,,,,,,,,,
13374,105.38,493912,36,319.98297866,5360,106.0,4.0384066098140495e-05,1.0,0.003987711232184665,98.53170792013407,0.31813507771585137,60672,-81.89323744177818,0.0001,,
13379,105.38,494360,36,321.07249289000004,5364,,,,,,,,,,,
13384,105.0,494680,36,321.3189910399999,5368,,,,,,,,,,,
13390,105.0,495208,36,323.19301994,5372,,,,,,,,,,,
13394,105.0,495528,36,323.53277171,5376,,,,,,,,,,,
13415,105.0,496056,36,324.19572965,5380,103.04761904761905,3.345240915211398e-05,0.9523809523809523,-0.014898962142979144,96.1306427270174,0.3167798249050975,60928,-81.63062256574631,0.0001,,
13419,105.53,496376,36,327.97127337999996,5384,,,,,,,,,,,
13425,105.53,496904,37,329.16058139,5388,,,,,,,,,,,
13429,105.53,497224,37,327.59207774,5392,,,,,,,,,,,
13449,105.16,497680,37,323.38487746,5396,106.0,4.1796320638095946e-05,1.0,-0.016663816715663415,102.13834694772959,0.3156659306259826,61184,-82.11033299565315,0.0001,,
13454,104.99,498072,37,322.77298791,5400,,,,,,,,,,,
13458,104.87,498432,37,320.75350167,5404,,,,,,,,,,,
13465,104.87,498920,37,324.03657217000006,5408,,,,,,,,,,,
13469,104.87,499280,37,324.74936012000006,5412,,,,,,,,,,,
13489,104.87,499768,37,321.56992359000003,5416,100.65,0.00011714328598476892,0.85,0.0013883443007216556,90.2095963768661,0.31538397178519517,61440,-82.1402595937252,0.0001,,
13492,103.98,499984,37,316.91586235,5420,,,,,,,,,,,
,,500000,,,,,,,,,,,,,103.32,316.25737011999996
14459,103.95,500472,34,314.37238275,5424,,,,,,,,,,,
14464,103.95,500832,34,315.34581848,5428,,,,,,,,,,,
14470,104.04,501320,34,318.01183076,5432,,,,,,,,,,,
14475,104.04,501680,34,314.40547330999993,5436,,,,,,,,,,,
14494,103.78,502168,34,311.73436929,5440,100.52380952380952,0.00016108634168748786,0.9047619047619048,0.007707267775913351,95.80928851664066,0.3152036414248869,61696,-82.34707254171371,0.0001,,
14499,103.78,502528,34,311.06214206,5444,,,,,,,,,,,
14505,103.55,502960,34,306.94996068999995,5448,,,,,,,,,,,
14510,103.28,503360,34,303.89356014,5452,,,,,,,,,,,
14515,103.28,503808,34,305.05290345000003,5456,,,,,,,,,,,
14534,103.28,504208,34,304.46945628,5460,99.55,0.00023902891910686084,0.8,-0.0025723162325448357,92.6426532715559,0.3153983980882913,61952,-83.12488114833832,0.0001,,
14539,103.28,504656,34,304.58790624000005,5464,,,,,,,,,,,
14545,103.66,505056,34,307.28425815,5468,,,,,,,,,,,
14550,103.66,505504,34,306.38980596,5472,,,,,,,,,,,
14569,103.61,505904,34,303.91403047000006,5476,104.52631578947368,8.304977591505231e-05,0.9473684210526315,0.014694222185426042,100.25246346369386,0.31644227262586355,62208,-83.26375836133957,0.0001,,
14574,103.61,506352,34,302.33111705,5480,,,,,,,,,,,
14579,103.61,506752,34,301.0602678,5484,,,,,,,,,,,
14585,103.61,507200,34,297.53622842000004,5488,,,,,,,,,,,
14590,103.61,507600,34,298.98199639,5492,,,,,,,,,,,
14608,103.09,507920,34,301.01086279000003,5496,99.95,0.00017870647996561239,0.9,0.011243093042139662,99.28678351640701,0.3171771398046985,62464,-83.61544251441956,0.0001,,
14615,103.26,508448,34,300.25530072999993,5500,,,,,,,,,,,
14619,103.38,508768,34,302.40433814999994,5504,,,,,,,,,,,
14625,103.38,509296,34,301.35459001,5508,,,,,,,,,,,
14628,102.77,509464,34,295.42590098,5512,,,,,,,,,,,
14649,102.23,510088,34,292.65833088,5516,98.36842105263158,8.295276901237612e-05,0.8421052631578947,0.0031146182391239563,104.1828797981143,0.31839501578360796,62720,-83.78650966286659,0.0001,,
14652,103.12,510312,34,298.43009622,5520,,,,,,,,,,,
14659,103.15,510936,34,301.94061179999994,5524,,,,,,,,,,,
14662,103.15,511160,34,299.91585458000003,5528,,,,,,,,,,,
14670,103.15,511784,34,299.14052958,5532,,,,,,,,,,,
14673,102.29,512000,34,297.3847944,5536,,,,,,,,,,,
14693,102.15,512536,34,299.01414576,5540,99.0,0.00016266042125817086,0.9090909090909091,0.01500145423142385,98.43536423146725,0.3197849835269153,62976,-84.23937565088272,0.0001,,
14697,102.15,512792,34,297.71306351,5544,,,,,,,,,,,
14704,102.38,513384,34,302.40593511000003,5548,,,,,,,,,,,
14707,102.65,513640,34,305.28970014,5552,,,,,,,,,,,
14727,102.0,514088,34,301.16962062,5556,101.94736842105263,7.105829006950945e-05,0.8947368421052632,0.031302961257097195,103.84807000309229,0.3218171674525365,63232,-84.53273716568947,0.0001,,
14731,102.0,514392,34,304.40291413,5560,,,,,,,,,,,
14738,102.0,514936,34,303.40316465,5564,,,,,,,,,,,
14742,102.0,515240,34,304.98907103000005,5568,,,,,,,,,,,
14748,102.0,515784,34,304.44075425,5572,,,,,,,,,,,
14752,102.05,516088,34,306.09240105,5576,,,,,,,,,,,
14773,102.05,516632,34,306.16934976000005,5580,102.04761904761905,7.266855036484378e-05,0.9523809523809523,0.017609928059755475,102.10351522266865,0.32466052926611155,63488,-84.92018100619316,0.0001,,
14777,102.05,516936,34,306.25914425999997,5584,,,,,,,,,,,
14783,102.05,517480,35,308.05150041999997,5588,,,,,,,,,,,
14787,102.05,517784,35,308.81746898999995,5592,,,,,,,,,,,
14808,102.93,518328,35,308.38762654000004,5596,104.47368421052632,6.954766951650687e-05,0.8947368421052632,0.005197752634558128,98.65525052696466,0.3259254248114303,63744,-85.30799540877342,0.0001,,
14812,102.93,518632,35,310.48159676,5600,,,,,,,,,,,
14819,102.93,519176,35,309.40836919000003,5604,,,,,,,,,,,
14823,102.93,519480,35,310.32731366,5608,,,,,,,,,,,
14829,103.54,520024,35,314.96910512,5612,,,,,,,,,,,
14847,104.08,520328,35,321.12929055,5616,106.0,5.826390770143946e-05,1.0,0.021432071898743743,102.66637295484543,0.32776723231654614,64000,-85.65426614880562,0.0001,,
14854,104.08,520872,35,321.75589078,5620,,,,,,,,,,,
14857,103.19,521168,35,316.56933577,5624,,,,,,,,,,,
14862,103.19,521488,35,318.9539477,5628,,,,,,,,,,,
14868,103.14,522016,35,317.68364536999997,5632,,,,,,,,,,,
14886,104.0,522336,35,319.55546192,5636,101.33333333333333,0.00016516648564430126,0.9047619047619048,0.022623279925028328,102.76354713737965,0.32967440236825496,64256,-85.94679030776024,0.0001,,
14892,103.75,522832,35,317.43251309000004,5640,,,,,,,,,,,
14897,103.75,523184,35,320.09068231,5644,,,,,,,,,,,
14903,103.75,523680,35,318.43466915,5648,,,,,,,,,,,
14907,103.75,524032,35,317.20298340000005,5652,,,,,,,,,,,
14927,103.95,524520,35,318.76402598,5656,101.63157894736842,6.140767886080744e-05,0.9473684210526315,0.017033017160429154,100.03863037377596,0.3321444016182795,64512,-86.3980103135109,0.0001,,
14930,103.95,524720,35,317.92978381,5660,,,,,,,,,,,
14937,103.06,525256,35,315.44115569,5664,,,,,,,,,,,
14940,102.95,525504,35,311.81237626,5668,,,,,,,,,,,
14947,102.66,526096,35,311.13637838,5672,,,,,,,,,,,
14964,102.66,526352,35,312.49775206000004,5676,94.19047619047619,0.00024915084369564613,0.8095238095238095,0.021298957365615934,99.56046467274427,0.3343890610849485,64768,-86.53458058834076,0.0001,,
14972,102.48,526944,35,311.29261256999996,5680,,,,,,,,,,,
14975,102.48,527200,35,312.66360037,5684,,,,,,,,,,,
14982,102.48,527792,35,314.49130172,5688,,,,,,,,,,,
14986,102.48,528048,35,313.49723786000004,5692,,,,,,,,,,,
15006,102.41,528576,35,312.59182587,5696,103.73684210526316,4.5349988646715e-05,0.9473684210526315,0.024092474628560012,103.1425550878048,0.3373453626409173,65024,-86.94962412118912,0.0001,,
15010,102.41,528896,35,312.80212562,5700,,,,,,,,,,,
15015,101.52,529240,35,309.96094747,5704,,,,,,,,,,,
15020,101.52,529648,35,309.98867730000006,5708,,,,,,,,,,,
15025,101.52,530088,35,310.78386553999997,5712,,,,,,,,,,,
15044,101.52,530496,35,309.27365133,5716,99.9047619047619,0.0001407624643683243,0.9047619047619048,0.0131469771022239,100.6097182109952,0.34005387709476054,65280,-87.10225707292557,0.0001,,
15049,100.54,530864,35,300.26933748999994,5720,,,,,,,,,,,
15053,101.43,531216,35,304.95205140999997,5724,,,,,,,,,,,
15060,101.43,531712,35,306.85367395000003,5728,,,,,,,,,,,
15064,101.48,532064,35,310.24194798,5732,,,,,,,,,,,
15084,101.48,532560,35,309.32873587,5736,99.73684210526316,0.00012545011071982997,0.8947368421052632,0.008442845802164811,99.56936161220074,0.340712905745022,65536,-87.10428738594055,0.0001,,
15088,102.13,532912,35,314.06414177000005,5740,,,,,,,,,,,
15091,100.38,533128,35,306.04902887000003,5744,,,,,,,,,,,
15097,99.51,533560,35,299.70944760000003,5748,,,,,,,,,,,
15102,99.51,533960,35,298.85697108999994,5752,,,,,,,,,,,
15107,99.96,534408,35,301.33845562,5756,,,,,,,,,,,
15126,99.96,534808,35,300.83784103,5760,92.5909090909091,0.00029408659897590885,0.8636363636363636,0.010269930357026169,99.6506083831191,0.3420672348001972,65792,-87.32454019784927,0.0001,,
15132,100.85,535256,35,302.52385234999997,5764,,,,,,,,,,,
15137,100.96,535656,35,303.98093798,5768,,,,,,,,,,,
15143,101.25,536104,35,304.4301238,5772,,,,,,,,,,,
15147,101.21,536488,35,299.84833409,5776,,,,,,,,,,,
15166,101.14,536872,35,297.91080919,5780,104.52380952380952,4.759685758970023e-05,0.9523809523809523,-0.001983962238227832,100.3004525154829,0.34245907445438206,66048,-87.55448770523071,0.0001,,
15171,100.91,537280,35,294.2806708,5784,,,,,,,,,,,
15177,100.91,537720,35,293.0602249599999,5788,,,,,,,,,,,
15182,100.91,538128,35,292.66073102,5792,,,,,,,,,,,
15187,100.99,538568,35,293.8640178,5796,,,,,,,,,,,
15207,100.99,538976,35,292.07026552,5800,101.21052631578948,5.0559169741864256e-05,0.8421052631578947,-0.008336767861692351,102.4553848952055,0.3415461835684255,66304,-87.80178374052048,0.0001,,
15212,101.88,539416,35,297.21678299,5804,,,,,,,,,,,
15217,101.88,539824,35,299.68173398000005,5808,,,,,,,,,,,
15223,101.88,540264,35,301.78088941000004,5812,,,,,,,,,,,
15227,101.71,540608,35,300.6672188,5816,,,,,,,,,,,
15247,102.69,541112,35,308.15737126,5820,103.42857142857143,0.000104548962015746,0.8571428571428571,-0.0031427614926542446,103.50917226821184,0.34173910203389823,66560,-87.80437824130058,0.0001,,
15251,102.69,541456,35,306.7725879,5824,,,,,,,,,,,
15256,102.26,541848,35,299.10447162,5828,,,,,,,,,,,
15262,102.18,542304,35,295.8155455,5832,,,,,,,,,,,
15267,101.31,542688,35,290.30124453999997,5836,,,,,,,,,,,
15286,101.31,543088,35,288.15388644,5840,94.95,0.00030508784644773054,0.8,0.0013678200684807962,98.69833444803953,0.3407041319878772,66816,-87.97869592905045,0.0001,,
15291,103.06,543536,35,297.35916533000005,5844,,,,,,,,,,,
15296,103.93,543936,35,303.25291655,5848,,,,,,,,,,,
15302,103.93,544384,35,304.25152569,5852,,,,,,,,,,,
15321,103.93,544784,35,305.13398835,5856,104.11764705882354,8.484064001051787e-05,0.8823529411764706,-0.014469820291196811,100.05116976052523,0.34092513122595847,67072,-87.90215539932251,0.0001,,
15326,103.93,545232,35,306.77591056,5860,,,,,,,,,,,
15331,102.92,545632,35,299.23389175999995,5864,,,,,,,,,,,
15335,102.92,545912,35,301.33453189999994,5868,,,,,,,,,,,
15342,102.92,546480,35,302.87676751,5872,,,,,,,,,,,
15345,102.96,546760,35,305.23875105999997,5876,,,,,,,,,,,
15366,102.83,547328,35,308.44187547999996,5880,97.82608695652173,0.00017875603266701064,0.8260869565217391,0.006082287953177001,103.92347651720047,0.3395501016639173,67328,-88.282201141119,0.0001,,
15370,103.06,547608,35,312.71819615,5884,,,,,,,,,,,
15375,102.9,548048,35,311.28783776,5888,,,,,,,,,,,
15380,102.9,548456,35,314.66387597,5892,,,,,,,,,,,
15385,102.77,548832,35,312.64432645,5896,,,,,,,,,,,
15405,102.46,549304,35,311.04030222,5900,100.1,7.038765461861118e-05,0.85,-0.0020728464078274556,103.5983899012208,0.340294168330729,67584,-88.33383494615555,0.0001,,
15410,102.46,549680,35,309.63621333000003,5904,,,,,,,,,,,
15415,101.57,550096,35,299.90124511,5908,,,,,,,,,,,
15420,101.57,550528,35,297.91448207,5912,,,,,,,,,,,
15440,101.74,550944,35,298.08592289999996,5916,100.55555555555556,8.075634459365688e-05,0.9444444444444444,-0.002595535066575394,97.34668102487922,0.3396866434486583,67840,-88.39907085895538,0.0001,,
15445,101.74,551376,35,296.84764315000007,5920,,,,,,,,,,,
15451,101.74,551792,35,297.57646141000004,5924,,,,,,,,,,,
15456,102.17,552224,35,301.16727706,5928,,,,,,,,,,,
15459,101.86,552416,35,299.99317692999995,5932,,,,,,,,,,,
15464,101.86,552864,35,302.35661882,5936,,,,,,,,,,,
15483,101.86,553264,35,304.67984419,5940,97.28571428571429,0.0002010893638932038,0.8095238095238095,0.004045901865538326,105.39345494657755,0.33920556772500277,68096,-88.49200576543808,0.0001,,
15489,101.86,553712,35,304.04255610999996,5944,,,,,,,,,,,
15494,101.86,554112,35,304.88720635000004,5948,,,,,,,,,,,
15499,101.86,554560,35,305.73483351,5952,,,,,,,,,,,
15504,101.86,554960,35,306.69549316,5956,,,,,,,,,,,
15522,100.93,555216,35,297.6957081,5960,102.80952380952381,5.021560298607634e-05,0.9523809523809523,0.017093395601477823,106.98042897880077,0.3412424750858918,68352,-88.23413759469986,0.0001,,
15529,101.93,555808,35,300.94797494,5964,,,,,,,,,,,
15532,101.93,556064,35,302.03837922,5968,,,,,,,,,,,
15540,101.93,556656,35,300.78471116000003,5972,,,,,,,,,,,
15543,101.93,556912,35,298.90432613,5976,,,,,,,,,,,
15564,102.31,557504,35,301.09146983000005,5980,100.15789473684211,0.00011752771356799694,0.8421052631578947,-0.01620923029622645,98.35159227997065,0.3412413152400404,68608,-88.81308144330978,0.0001,,
15567,102.0,557728,35,297.40781999,5984,,,,,,,,,,,
15575,102.16,558352,35,300.24628606,5988,,,,,,,,,,,
15577,102.05,558576,35,295.08777348,5992,,,,,,,,,,,
15599,102.18,559200,35,296.74469486000004,5996,101.42105263157895,5.805018285485697e-05,0.8421052631578947,-0.02639905358591932,111.16715884953737,0.3383812924148515,68864,-88.77147871255875,0.0001,,
15602,102.49,559424,35,301.68610111,6000,,,,,,,,,,,
15610,102.49,560048,35,301.30995738,6004,,,,,,,,,,,
15613,103.38,560272,35,308.66628462000006,6008,,,,,,,,,,,
15618,102.6,560712,35,306.84458813000003,6012,,,,,,,,,,,
15623,102.6,561120,35,305.09577310000003,6016,,,,,,,,,,,
15643,102.6,561560,35,306.72577432,6020,102.21739130434783,0.00010045048619106999,0.9130434782608695,-0.017386921201250516,105.50105032324791,0.33587396587245166,69120,-88.7073423564434,0.0001,,
15648,102.6,561968,35,309.39947350000006,6024,,,,,,,,,,,
15654,102.6,562408,35,311.3520451,6028,,,,,,,,,,,
15659,102.99,562816,35,312.75746019,6032,,,,,,,,,,,
15678,103.86,563256,35,316.65351638000004,6036,106.0,4.72210398084816e-05,1.0,-0.02173433662028401,102.45610566437244,0.33310502336826175,69376,-88.92696484923363,0.0001,,
15683,103.86,563664,35,314.39967221999996,6040,,,,,,,,,,,
15689,103.86,564104,35,314.07206644999997,6044,,,,,,,,,,,
15694,103.86,564512,35,314.53354492,6048,,,,,,,,,,,
15699,103.86,564952,35,312.15946057,6052,,,,,,,,,,,
15718,103.86,565360,35,309.95926836999996,6056,106.0,4.143138547680332e-05,1.0,-0.007103421752617578,104.23757830262184,0.33105023112148046,69632,-89.14498955011368,0.0001,,
15724,104.79,565800,35,317.84669999999994,6060,,,,,,,,,,,
15729,104.8,566208,35,321.72925702,6064,,,,,,,,,,,
15734,104.8,566648,36,322.9998728,6068,,,,,,,,,,,
15740,104.8,567056,36,323.98199466999995,6072,,,,,,,,,,,
15759,104.67,567496,36,322.02192734999994,6076,106.0,4.3182768951494554e-05,1.0,-0.005478395672980696,104.64663737267256,0.3302946526091546,69888,-89.3420380949974,0.0001,,
15764,104.67,567904,36,319.24758194000003,6080,,,,,,,,,,,
15770,104.98,568344,36,321.97767078,6084,,,,,,,,,,,
15775,104.98,568752,36,321.88508836999995,6088,,,,,,,,,,,
15780,105.09,569192,36,321.75431641,6092,,,,,,,,,,,
15799,105.09,569600,36,324.69256964,6096,104.05555555555556,5.0912307607206156e-05,0.9444444444444444,-0.007059340726300434,104.3549005612731,0.32944555836729705,70144,-89.28774407505989,0.0001,,
15805,105.09,570040,36,321.90996559999996,6100,,,,,,,,,,,
15810,104.89,570448,36,320.34881129999997,6104,,,,,,,,,,,
15815,104.89,570888,36,319.56350041999997,6108,,,,,,,,,,,
15821,105.67,571296,36,321.76176836999997,6112,,,,,,,,,,,
15840,105.67,571736,36,324.66845015000007,6116,103.22727272727273,8.630213922223213e-05,0.9090909090909091,-0.018669803203010815,100.78217779099941,0.32852059800643474,70400,-89.63859128952026,0.0001,,
15845,105.67,572144,36,326.09225213,6120,,,,,,,,,,,
15850,105.67,572584,36,323.64861102000003,6124,,,,,,,,,,,
15855,105.67,572992,36,322.23849689,6128,,,,,,,,,,,
15861,105.67,573432,36,326.38381044,6132,,,,,,,,,,,
15880,105.67,573840,36,326.48432387,6136,106.0,3.5901214634205165e-05,1.0,-0.014905006166372914,105.34632520377636,0.3266135093290359,70656,-89.58241918683052,0.0001,,
15885,105.67,574280,36,328.57716217999996,6140,,,,,,,,,,,
15888,104.83,574512,36,323.68145919999995,6144,,,,,,,,,,,
15896,104.83,575128,36,324.25323582,6148,,,,,,,,,,,
15899,104.83,575360,36,327.10633845999996,6152,,,,,,,,,,,
15919,104.69,575928,36,324.7077125200001,6156,101.2,0.00012034238227030014,0.95,-0.022275556557360687,99.99672291427851,0.32367764855735004,70912,-89.80109176039696,0.0001,,
15923,104.69,576208,36,322.30103729,6160,,,,,,,,,,,
15930,104.52,576776,36,317.09746770000004,6164,,,,,,,,,,,
15934,104.52,577056,36,315.59043836999996,6168,,,,,,,,,,,
15954,104.52,577624,36,317.38278415999997,6172,101.26315789473684,9.558579790316468e-05,0.7894736842105263,-0.0005045661237090826,107.7080831155181,0.3222831890452653,71168,-90.32309791445732,0.0001,,
15958,104.65,577904,36,316.11772102000003,6176,,,,,,,,,,,
15963,104.13,578336,36,315.86744996000004,6180,,,,,,,,,,,
15968,104.13,578736,36,315.82124200000004,6184,,,,,,,,,,,
15973,103.28,579128,36,313.6823611,6188,,,,,,,,,,,
15979,103.28,579552,36,316.31949258,6192,,,,,,,,,,,
15998,103.28,579976,36,315.08774834,6196,97.81818181818181,8.934321164782802e-05,0.8181818181818182,0.005775907155111781,101.00571417063475,0.3227629958419129,71424,-90.0029670894146,0.0001,,
16003,103.28,580400,36,315.77404405,6200,,,,,,,,,,,
16008,102.86,580784,36,312.64449553,6204,,,,,,,,,,,
16012,102.86,581064,36,311.20848448000004,6208,,,,,,,,,,,
16018,102.77,581560,36,310.56667193,6212,,,,,,,,,,,
16036,102.77,581912,36,312.09875986,6216,100.42105263157895,0.00012953940522224746,0.8421052631578947,0.02820202783186687,103.52076052129269,0.3247131546959281,71680,-90.19846710562706,0.0001,,
16042,102.77,582408,36,312.04336762,6220,,,,,,,,,,,
16047,102.77,582760,36,312.00057882,6224,,,,,,,,,,,
16053,102.77,583256,36,314.80279119000005,6228,,,,,,,,,,,
16057,102.77,583608,36,314.48489103000003,6232,,,,,,,,,,,
16078,102.77,584104,36,313.68365573,6236,106.0,3.14926172305875e-05,1.0,-0.011065641096138279,112.54934878647327,0.3268307640682906,71936,-90.25444787740707,0.0001,,
16082,102.77,584456,36,312.70942964999995,6240,,,,,,,,,,,
16088,103.61,584952,36,317.1786166,6244,,,,,,,,,,,
16093,103.61,585304,36,315.39718074000007,6248,,,,,,,,,,,
16113,103.61,585800,36,314.50940294,6252,106.0,4.4573656961527756e-05,1.0,0.009881995575597102,105.84054074436426,0.3259665557416156,72192,-90.38272541761398,0.0001,,
16117,103.75,586152,36,315.30023893000003,6256,,,,,,,,,,,
16123,103.75,586648,36,317.42794003999995,6260,,,,,,,,,,,
16128,103.92,587000,36,322.48978052999996,6264,,,,,,,,,,,
16134,103.92,587496,36,321.49363137,6268,,,,,,,,,,,
16152,103.25,587800,36,317.8289698,6272,102.76190476190476,0.00010885777456270268,0.9523809523809523,0.00474500803011324,106.47033350169659,0.3264959362568334,72448,-90.53249454498291,0.0001,,
16157,103.09,588216,36,319.25511806000003,6276,,,,,,,,,,,
16162,103.27,588600,36,320.52745192000003,6280,,,,,,,,,,,
16168,103.27,589064,36,321.52493708000003,6284,,,,,,,,,,,
16173,103.9,589448,36,318.85511667,6288,,,,,,,,,,,
16192,103.9,589912,36,316.68675816,6292,100.6,0.00017066024744477717,0.85,-0.012250455240973679,105.32660143822432,0.3265499125700444,72704,-90.59444981813431,0.0001,,
16196,103.81,590224,36,312.16276438,6296,,,,,,,,,,,
16203,103.81,590760,36,313.13003053999995,6300,,,,,,,,,,,
16207,104.43,591072,36,316.22092673,6304,,,,,,,,,,,
16214,104.43,591608,36,318.43696623999995,6308,,,,,,,,,,,
16232,104.52,591920,36,317.3778751,6312,104.52631578947368,5.359103921864883e-05,0.9473684210526315,-0.03821765548673284,108.19440434500575,0.32384693529456854,72960,-90.83956879377365,0.0001,,
16238,103.63,592408,36,312.74797352999997,6316,,,,,,,,,,,
16242,103.63,592752,36,310.46396625000006,6320,,,,,,,,,,,
16249,103.63,593256,36,309.09778066,6324,,,,,,,,,,,
16253,103.63,593600,36,306.94423785000004,6328,,,,,,,,,,,
16273,103.63,594104,36,306.50947160000004,6332,100.85,0.00015997078460623632,0.95,-0.02264581946656108,108.8743007145822,0.32011897349730134,73216,-90.76938769221306,0.0001,,
16278,103.63,594448,36,307.48954782,6336,,,,,,,,,,,
16284,103.63,594952,36,309.31033583,6340,,,,,,,,,,,
16288,103.63,595296,36,309.4325258,6344,,,,,,,,,,,
16295,103.63,595800,36,311.13146786,6348,,,,,,,,,,,
16313,103.63,596144,36,311.42067926,6352,106.0,3.0947565701538504e-05,1.0,-0.01125518338449183,101.04837085306644,0.3174903990002349,73472,-91.01338145136833,0.0001,,
16319,103.63,596648,36,314.50727705,6356,,,,,,,,,,,
16323,103.59,596960,36,315.54846361000006,6360,,,,,,,,,,,
16330,103.59,597496,36,313.13421819,6364,,,,,,,,,,,
16334,103.59,597808,36,314.36487959,6368,,,,,,,,,,,
16354,104.26,598344,36,317.86343742,6372,104.15789473684211,6.934011654613185e-05,0.9473684210526315,-0.003213645988580538,105.47123980522156,0.31705557322129607,73728,-91.00195345282555,0.0001,,
16358,104.38,598656,36,318.71630642,6376,,,,,,,,,,,
16365,104.72,599192,36,320.32549224999997,6380,,,,,,,,,,,
16367,104.39,599368,36,316.37645415,6384,,,,,,,,,,,
,,600000,,,,,,,,,,,,,104.23,328.99892351
17351,104.61,600040,34,321.34613871,6388,,,,,,,,,,,
17367,104.61,600216,34,321.11769707999997,6392,100.57894736842105,9.254085794200966e-05,0.8421052631578947,-0.009602149712009123,103.86080288887024,0.31653153558727354,73984,-91.02982905507088,0.0001,,
17375,104.67,600888,34,323.8460319,6396,,,,,,,,,,,
17378,104.67,601064,34,320.77524124,6400,,,,,,,,,,,
17385,104.39,601688,34,318.37301778999995,6404,,,,,,,,,,,
17388,104.39,601912,34,315.6974484,6408,,,,,,,,,,,
17410,104.39,602536,34,317.24182696,6412,101.47619047619048,0.00010292816849410814,0.8571428571428571,0.0173817584036442,114.02130164951086,0.3164637180743739,74240,-91.06080958247185,0.0001,,
17413,105.28,602760,34,319.92643907,6416,,,,,,,,,,,
17421,105.28,603384,34,321.49166247,6420,,,,,,,,,,,
17423,105.28,603608,34,322.58977726,6424,,,,,,,,,,,
17445,105.28,604232,34,322.38403515,6428,106.0,4.829308762648686e-05,1.0,0.0042597839656082215,101.37650743126869,0.3179130108328536,74496,-91.32431373000145,0.0001,,
17448,105.28,604456,34,324.10279617000003,6432,,,,,,,,,,,
17456,105.28,605080,34,326.10295507,6436,,,,,,,,,,,
17459,105.28,605304,34,321.29318173999997,6440,,,,,,,,,,,
17464,104.39,605752,34,316.41956023,6444,,,,,,,,,,,
17469,104.39,606152,34,315.92132998,6448,,,,,,,,,,,
17488,104.32,606544,34,313.66935972,6452,101.33333333333333,0.00011292598766513053,0.9523809523809523,-0.004242499764586682,107.8173114284873,0.3178530007135123,74752,-91.27391582727432,0.0001,,
17494,104.32,607000,34,312.69367551999994,6456,,,,,,,,,,,
17499,104.36,607392,34,311.3861654,6460,,,,,,,,,,,
17504,104.36,607848,34,310.802006,6464,,,,,,,,,,,
17509,104.36,608240,34,310.39378915,6468,,,,,,,,,,,
17529,104.36,608696,34,310.45597803000004,6472,104.35,4.6066391696059535e-05,0.95,0.010621391911627143,104.11629235744476,0.3183118609013036,75008,-91.12363457679749,0.0001,,
17534,104.4,609088,34,310.59975563,6476,,,,,,,,,,,
17539,104.4,609544,34,308.17537424,6480,,,,,,,,,,,
17544,104.73,609936,34,309.38365401000004,6484,,,,,,,,,,,
17564,104.73,610392,34,306.63662862,6488,103.94736842105263,7.990620505048036e-05,0.8947368421052632,-0.021070298907943652,109.99440144002438,0.31841432955116034,75264,-91.24074724316597,0.0001,,
17568,104.49,610720,34,305.96424464999996,6492,,,,,,,,,,,
17574,104.52,611240,34,305.96881478,6496,,,,,,,,,,,
17579,104.52,611568,34,308.51191441000003,6500,,,,,,,,,,,
17585,104.8,612088,34,311.94387013,6504,,,,,,,,,,,
17603,104.8,612416,34,313.35592985999995,6508,102.42105263157895,8.374906928821906e-05,0.7894736842105263,-0.005759543239037157,103.36880046501756,0.3162239728262648,75520,-91.49163290858269,0.0001,,
17609,104.8,612936,34,313.01081631,6512,,,,,,,,,,,
17613,103.91,613248,34,310.37087192,6516,,,,,,,,,,,
17619,103.03,613656,34,307.21251551,6520,,,,,,,,,,,
17623,103.03,613992,34,307.24427194,6524,,,,,,,,,,,
17643,103.03,614504,34,306.63544056999996,6528,95.7,0.00020793132909100123,0.85,-0.023471221126783348,106.2637621499598,0.3146100972080603,75776,-91.39832192659378,0.0001,,
17646,102.96,614784,34,302.65009697999994,6532,,,,,,,,,,,
17653,102.96,615352,34,302.88525902,6536,,,,,,,,,,,
17657,102.87,615632,34,304.90616794,6540,,,,,,,,,,,
17664,103.76,616200,34,307.16736404999995,6544,,,,,,,,,,,
17681,103.76,616480,34,307.91369330000003,6548,102.71428571428571,9.549538461973465e-05,0.8571428571428571,-0.022610508709476562,110.72744081914425,0.3121011850889772,76032,-91.55379483103752,0.0001,,
17688,103.37,616992,34,304.8147597199999,6552,,,,,,,,,,,
17690,103.37,617176,34,304.49285513,6556,,,,,,,,,,,
17698,103.37,617840,34,305.49445528,6560,,,,,,,,,,,
17701,103.37,618024,34,308.5060126,6564,,,,,,,,,,,
17723,103.37,618688,34,306.34491974,6568,101.05263157894737,0.00012772575467127502,0.7894736842105263,-0.022048834009183338,103.09096059948206,0.30987815908156335,76288,-91.7615604698658,0.0001,,
17725,103.37,618872,34,306.3706207299999,6572,,,,,,,,,,,
17733,103.37,619536,34,310.29760299000003,6576,,,,,,,,,,,
17735,102.5,619720,34,311.50383921,6580,,,,,,,,,,,
17743,102.5,620312,34,308.21795825000004,6584,,,,,,,,,,,
