phase,episode,file_id,replay_buffer_valid,total_reward,atom_survived,num_steps
train,301,2025-04-10_2750_Feedback_Run_NN_0.h5,1,330.2799377441406,1,100
train,302,2025-04-10_2755_Feedback_Run_NN_0.h5,1,290.11773681640625,1,100
train,303,2025-04-10_2756_Feedback_Run_NN_0.h5,1,231.04847717285156,1,100
train,304,2025-04-10_2760_Feedback_Run_NN_0.h5,1,232.7765655517578,1,100
train,305,2025-04-10_2761_Feedback_Run_NN_0.h5,1,7.857442855834961,0,16
train,306,2025-04-10_2762_Feedback_Run_NN_0.h5,1,324.0319519042969,1,100
train,307,2025-04-10_2763_Feedback_Run_NN_0.h5,1,275.69915771484375,1,100
train,308,2025-04-10_2765_Feedback_Run_NN_0.h5,1,370.999267578125,1,100
train,309,2025-04-10_2767_Feedback_Run_NN_0.h5,1,285.74444580078125,1,100
train,310,2025-04-10_2768_Feedback_Run_NN_0.h5,1,13.671808242797852,0,24
train,311,2025-04-10_2769_Feedback_Run_NN_0.h5,1,254.99264526367188,1,100
train,312,2025-04-10_2770_Feedback_Run_NN_0.h5,1,256.80950927734375,1,100
train,313,2025-04-10_2772_Feedback_Run_NN_0.h5,1,8.634204864501953,0,19
train,314,2025-04-10_2774_Feedback_Run_NN_0.h5,1,317.8640441894531,1,100
train,315,2025-04-10_2775_Feedback_Run_NN_0.h5,1,176.74295043945312,0,84
train,316,2025-04-10_2777_Feedback_Run_NN_0.h5,1,424.932373046875,1,100
train,317,2025-04-10_2780_Feedback_Run_NN_0.h5,1,441.6847229003906,1,100
train,318,2025-04-10_2784_Feedback_Run_NN_0.h5,1,328.0430603027344,1,100
train,319,2025-04-10_2785_Feedback_Run_NN_0.h5,1,8.133711814880371,0,16
train,320,2025-04-10_2787_Feedback_Run_NN_0.h5,1,100.43138122558594,0,71
train,321,2025-04-10_2789_Feedback_Run_NN_0.h5,1,313.7602844238281,1,100
train,322,2025-04-10_2791_Feedback_Run_NN_0.h5,1,217.41552734375,1,100
train,323,2025-04-10_2793_Feedback_Run_NN_0.h5,1,11.767179489135742,0,49
train,324,2025-04-10_2797_Feedback_Run_NN_0.h5,1,305.6485595703125,1,100
train,325,2025-04-10_2799_Feedback_Run_NN_0.h5,1,237.6995391845703,1,100
train,326,2025-04-10_2800_Feedback_Run_NN_0.h5,1,305.5228271484375,1,100
train,327,2025-04-10_2801_Feedback_Run_NN_0.h5,1,261.8901062011719,1,100
train,328,2025-04-10_2805_Feedback_Run_NN_0.h5,1,15.672880172729492,0,33
train,329,2025-04-10_2808_Feedback_Run_NN_0.h5,1,297.2939147949219,1,100
train,330,2025-04-10_2809_Feedback_Run_NN_0.h5,1,402.41619873046875,1,100
train,331,2025-04-10_2811_Feedback_Run_NN_0.h5,1,512.548583984375,1,100
train,332,2025-04-10_2812_Feedback_Run_NN_0.h5,1,382.2445983886719,1,100
train,333,2025-04-10_2814_Feedback_Run_NN_0.h5,1,357.4171142578125,1,100
train,334,2025-04-10_2815_Feedback_Run_NN_0.h5,1,440.23004150390625,1,100
train,335,2025-04-10_2817_Feedback_Run_NN_0.h5,1,297.17633056640625,1,100
train,336,2025-04-10_2818_Feedback_Run_NN_0.h5,1,283.05352783203125,1,100
train,337,2025-04-10_2820_Feedback_Run_NN_0.h5,1,241.31007385253906,0,100
train,338,2025-04-10_2824_Feedback_Run_NN_0.h5,1,205.45794677734375,1,100
train,339,2025-04-10_2825_Feedback_Run_NN_0.h5,1,8.301916122436523,0,17
train,340,2025-04-10_2826_Feedback_Run_NN_0.h5,1,395.561767578125,1,100
train,341,2025-04-10_2829_Feedback_Run_NN_0.h5,1,246.02581787109375,0,97
train,342,2025-04-10_2830_Feedback_Run_NN_0.h5,1,252.7541961669922,1,100
train,343,2025-04-10_2833_Feedback_Run_NN_0.h5,1,336.9250793457031,1,100
train,344,2025-04-10_2834_Feedback_Run_NN_0.h5,1,344.0540466308594,1,100
train,345,2025-04-10_2835_Feedback_Run_NN_0.h5,1,401.1414794921875,1,100
train,346,2025-04-10_2836_Feedback_Run_NN_0.h5,1,410.7034912109375,1,100
train,347,2025-04-10_2837_Feedback_Run_NN_0.h5,1,375.200927734375,1,100
train,348,2025-04-10_2838_Feedback_Run_NN_0.h5,1,548.75341796875,1,100
train,349,2025-04-10_2839_Feedback_Run_NN_0.h5,1,394.9221496582031,1,100
train,350,2025-04-10_2840_Feedback_Run_NN_0.h5,1,329.18310546875,1,100
train,351,2025-04-10_2843_Feedback_Run_NN_0.h5,1,211.04457092285156,1,100
train,352,2025-04-10_2848_Feedback_Run_NN_0.h5,1,286.6140441894531,1,100
train,353,2025-04-10_2849_Feedback_Run_NN_0.h5,1,292.1788635253906,1,100
train,354,2025-04-10_2850_Feedback_Run_NN_0.h5,1,349.60772705078125,1,100
train,355,2025-04-10_2851_Feedback_Run_NN_0.h5,1,322.0216369628906,1,100
train,356,2025-04-10_2852_Feedback_Run_NN_0.h5,1,309.9715270996094,1,100
train,357,2025-04-10_2853_Feedback_Run_NN_0.h5,1,405.1653137207031,1,100
train,358,2025-04-10_2854_Feedback_Run_NN_0.h5,1,189.52732849121094,0,83
train,359,2025-04-10_2857_Feedback_Run_NN_0.h5,1,342.79827880859375,1,100
train,360,2025-04-10_2859_Feedback_Run_NN_0.h5,1,290.9112548828125,0,100
train,361,2025-04-10_2860_Feedback_Run_NN_0.h5,1,382.5084228515625,1,100
train,362,2025-04-10_2865_Feedback_Run_NN_0.h5,1,338.60955810546875,1,100
train,363,2025-04-10_2869_Feedback_Run_NN_0.h5,1,14.686676025390625,0,26
train,364,2025-04-10_2872_Feedback_Run_NN_0.h5,1,208.41175842285156,0,75
train,365,2025-04-10_2873_Feedback_Run_NN_0.h5,1,414.4140625,1,100
train,366,2025-04-10_2876_Feedback_Run_NN_0.h5,1,217.0603790283203,1,100
train,367,2025-04-10_2877_Feedback_Run_NN_0.h5,1,211.6251220703125,1,100
train,368,2025-04-10_2878_Feedback_Run_NN_0.h5,1,12.1780424118042,0,26
train,369,2025-04-10_2879_Feedback_Run_NN_0.h5,1,293.89013671875,1,100
train,370,2025-04-10_2881_Feedback_Run_NN_0.h5,1,316.3606262207031,1,100
train,371,2025-04-10_2883_Feedback_Run_NN_0.h5,1,269.7313537597656,1,100
train,372,2025-04-10_2884_Feedback_Run_NN_0.h5,1,82.75445556640625,0,60
train,373,2025-04-10_2885_Feedback_Run_NN_0.h5,1,258.7646179199219,0,99
train,374,2025-04-10_2887_Feedback_Run_NN_0.h5,1,344.0033874511719,1,100
train,375,2025-04-10_2889_Feedback_Run_NN_0.h5,1,313.0982666015625,1,100
train,376,2025-04-10_2890_Feedback_Run_NN_0.h5,1,445.3950500488281,1,100
train,377,2025-04-10_2898_Feedback_Run_NN_0.h5,1,315.87286376953125,1,100
train,378,2025-04-10_2899_Feedback_Run_NN_0.h5,1,388.1244812011719,1,100
train,379,2025-04-10_2901_Feedback_Run_NN_0.h5,1,290.3478088378906,0,100
train,380,2025-04-10_2903_Feedback_Run_NN_0.h5,1,375.3946838378906,1,100
train,381,2025-04-10_2904_Feedback_Run_NN_0.h5,1,423.4645080566406,0,100
train,382,2025-04-10_2906_Feedback_Run_NN_0.h5,1,271.79534912109375,1,100
train,383,2025-04-10_2908_Feedback_Run_NN_0.h5,1,277.556640625,1,100
train,384,2025-04-10_2909_Feedback_Run_NN_0.h5,1,283.92999267578125,1,100
train,385,2025-04-10_2910_Feedback_Run_NN_0.h5,1,425.3817443847656,1,100
train,386,2025-04-10_2912_Feedback_Run_NN_0.h5,1,362.50128173828125,1,100
train,387,2025-04-10_2916_Feedback_Run_NN_0.h5,1,7.325226306915283,0,21
train,388,2025-04-10_2917_Feedback_Run_NN_0.h5,1,321.2239990234375,1,100
train,389,2025-04-10_2918_Feedback_Run_NN_0.h5,1,393.753173828125,1,100
train,390,2025-04-10_2919_Feedback_Run_NN_0.h5,1,7.921491622924805,0,16
train,391,2025-04-10_2920_Feedback_Run_NN_0.h5,1,283.80389404296875,1,100
train,392,2025-04-10_2922_Feedback_Run_NN_0.h5,1,650.6072387695312,1,100
train,393,2025-04-10_2923_Feedback_Run_NN_0.h5,1,85.69650268554688,0,72
train,394,2025-04-10_2924_Feedback_Run_NN_0.h5,1,377.8212585449219,1,100
train,395,2025-04-10_2926_Feedback_Run_NN_0.h5,1,398.8271789550781,1,100
train,396,2025-04-10_2931_Feedback_Run_NN_0.h5,1,98.78495788574219,0,70
train,397,2025-04-10_2932_Feedback_Run_NN_0.h5,1,380.1737060546875,1,100
train,398,2025-04-10_2933_Feedback_Run_NN_0.h5,1,363.13824462890625,1,100
train,399,2025-04-10_2934_Feedback_Run_NN_0.h5,1,54.576515197753906,0,62
train,400,2025-04-10_2940_Feedback_Run_NN_0.h5,1,348.84857177734375,1,100
train,401,2025-04-10_2943_Feedback_Run_NN_0.h5,1,329.3870849609375,1,100
train,402,2025-04-10_2944_Feedback_Run_NN_0.h5,1,292.95111083984375,1,100
train,403,2025-04-10_2947_Feedback_Run_NN_0.h5,1,7.861959934234619,0,16
train,404,2025-04-10_2948_Feedback_Run_NN_0.h5,1,333.18450927734375,1,100
train,405,2025-04-10_2950_Feedback_Run_NN_0.h5,1,262.6246032714844,0,99
train,406,2025-04-10_2954_Feedback_Run_NN_0.h5,1,433.5595397949219,1,100
train,407,2025-04-10_2955_Feedback_Run_NN_0.h5,1,8.017017364501953,0,16
train,408,2025-04-10_2956_Feedback_Run_NN_0.h5,1,358.42352294921875,1,100
train,409,2025-04-10_2958_Feedback_Run_NN_0.h5,1,395.3493347167969,1,100
train,410,2025-04-10_2959_Feedback_Run_NN_0.h5,1,256.7664794921875,1,100
train,411,2025-04-10_2960_Feedback_Run_NN_0.h5,1,12.476217269897461,0,24
train,412,2025-04-10_2961_Feedback_Run_NN_0.h5,1,7.649936199188232,0,16
train,413,2025-04-10_2962_Feedback_Run_NN_0.h5,1,363.94512939453125,1,100
train,414,2025-04-10_2968_Feedback_Run_NN_0.h5,1,291.8284606933594,1,100
train,415,2025-04-10_2971_Feedback_Run_NN_0.h5,1,323.0545959472656,1,100
train,416,2025-04-10_2972_Feedback_Run_NN_0.h5,1,290.011474609375,1,100
train,417,2025-04-10_2975_Feedback_Run_NN_0.h5,1,428.5090637207031,1,100
train,418,2025-04-10_2978_Feedback_Run_NN_0.h5,1,416.60498046875,1,100
train,419,2025-04-10_2980_Feedback_Run_NN_0.h5,1,7.9300079345703125,0,16
train,420,2025-04-10_2982_Feedback_Run_NN_0.h5,1,438.53717041015625,1,100
train,421,2025-04-10_2984_Feedback_Run_NN_0.h5,1,438.6531982421875,1,100
train,422,2025-04-10_2985_Feedback_Run_NN_0.h5,1,8.017574310302734,0,16
train,423,2025-04-10_2990_Feedback_Run_NN_0.h5,1,209.64112854003906,0,83
train,424,2025-04-10_2991_Feedback_Run_NN_0.h5,1,52.21303939819336,0,63
train,425,2025-04-10_2992_Feedback_Run_NN_0.h5,1,394.4811706542969,1,100
train,426,2025-04-10_2993_Feedback_Run_NN_0.h5,1,412.6336669921875,1,100
train,427,2025-04-10_2999_Feedback_Run_NN_0.h5,1,322.8884582519531,1,100
train,428,2025-04-10_3002_Feedback_Run_NN_0.h5,1,410.6845397949219,1,100
train,429,2025-04-10_3003_Feedback_Run_NN_0.h5,1,423.58209228515625,1,100
train,430,2025-04-10_3005_Feedback_Run_NN_0.h5,1,450.5874938964844,1,100
train,431,2025-04-10_3006_Feedback_Run_NN_0.h5,1,237.8929443359375,1,100
train,432,2025-04-10_3007_Feedback_Run_NN_0.h5,1,326.7232666015625,1,100
train,433,2025-04-10_3008_Feedback_Run_NN_0.h5,1,102.70716857910156,0,74
train,434,2025-04-10_3009_Feedback_Run_NN_0.h5,1,285.9051818847656,1,100
train,435,2025-04-10_3018_Feedback_Run_NN_0.h5,1,412.0755615234375,1,100
train,436,2025-04-10_3020_Feedback_Run_NN_0.h5,1,323.6550598144531,1,100
train,437,2025-04-10_3025_Feedback_Run_NN_0.h5,1,8.305520057678223,0,17
train,438,2025-04-10_3027_Feedback_Run_NN_0.h5,1,385.3678894042969,1,100
train,439,2025-04-10_3028_Feedback_Run_NN_0.h5,1,401.6459655761719,1,100
train,440,2025-04-10_3031_Feedback_Run_NN_0.h5,1,410.82611083984375,1,100
train,441,2025-04-10_3032_Feedback_Run_NN_0.h5,1,462.0491027832031,1,100
train,442,2025-04-10_3033_Feedback_Run_NN_0.h5,1,378.23919677734375,1,100
train,443,2025-04-10_3034_Feedback_Run_NN_0.h5,1,9.916033744812012,0,20
train,444,2025-04-10_3036_Feedback_Run_NN_0.h5,1,294.9200439453125,1,100
train,445,2025-04-10_3037_Feedback_Run_NN_0.h5,1,268.0645751953125,1,100
train,446,2025-04-10_3038_Feedback_Run_NN_0.h5,1,397.32257080078125,1,100
train,447,2025-04-10_3039_Feedback_Run_NN_0.h5,1,386.94024658203125,1,100
train,448,2025-04-10_3040_Feedback_Run_NN_0.h5,1,392.7530517578125,1,100
train,449,2025-04-10_3042_Feedback_Run_NN_0.h5,1,348.768798828125,1,100
train,450,2025-04-10_3043_Feedback_Run_NN_0.h5,1,334.7373352050781,1,100
train,451,2025-04-10_3047_Feedback_Run_NN_0.h5,1,291.54010009765625,1,100
train,452,2025-04-10_3048_Feedback_Run_NN_0.h5,1,367.77398681640625,1,100
train,453,2025-04-10_3052_Feedback_Run_NN_0.h5,1,233.08717346191406,0,100
train,454,2025-04-10_3054_Feedback_Run_NN_0.h5,1,403.9535827636719,1,100
train,455,2025-04-10_3056_Feedback_Run_NN_0.h5,1,411.9344482421875,1,100
train,456,2025-04-10_3059_Feedback_Run_NN_0.h5,1,227.5750732421875,1,100
train,457,2025-04-10_3060_Feedback_Run_NN_0.h5,1,74.24036407470703,0,52
train,458,2025-04-10_3062_Feedback_Run_NN_0.h5,1,7.8972272872924805,0,16
train,459,2025-04-10_3065_Feedback_Run_NN_0.h5,1,260.90655517578125,1,100
train,460,2025-04-10_3067_Feedback_Run_NN_0.h5,1,292.91448974609375,1,100
train,461,2025-04-10_3070_Feedback_Run_NN_0.h5,1,637.47802734375,1,100
train,462,2025-04-10_3071_Feedback_Run_NN_0.h5,1,356.899169921875,1,100
train,463,2025-04-10_3072_Feedback_Run_NN_0.h5,1,336.17987060546875,1,100
train,464,2025-04-10_3073_Feedback_Run_NN_0.h5,1,223.60572814941406,1,100
train,465,2025-04-10_3074_Feedback_Run_NN_0.h5,1,448.50408935546875,1,100
train,466,2025-04-10_3079_Feedback_Run_NN_0.h5,1,244.46563720703125,1,100
train,467,2025-04-10_3080_Feedback_Run_NN_0.h5,1,428.37957763671875,1,100
train,468,2025-04-10_3084_Feedback_Run_NN_0.h5,1,425.4567565917969,1,100
train,469,2025-04-10_3087_Feedback_Run_NN_0.h5,1,260.8691711425781,0,100
train,470,2025-04-10_3088_Feedback_Run_NN_0.h5,1,325.56024169921875,1,100
train,471,2025-04-10_3091_Feedback_Run_NN_0.h5,1,390.9100341796875,1,100
train,472,2025-04-10_3093_Feedback_Run_NN_0.h5,1,336.635498046875,1,100
train,473,2025-04-10_3097_Feedback_Run_NN_0.h5,1,285.94854736328125,1,100
train,474,2025-04-10_3100_Feedback_Run_NN_0.h5,1,127.55729675292969,0,87
train,475,2025-04-10_3101_Feedback_Run_NN_0.h5,1,213.74362182617188,0,81
train,476,2025-04-10_3102_Feedback_Run_NN_0.h5,1,429.5076904296875,1,100
train,477,2025-04-10_3103_Feedback_Run_NN_0.h5,1,312.65692138671875,1,100
train,478,2025-04-10_3106_Feedback_Run_NN_0.h5,1,343.3224792480469,1,100
train,479,2025-04-10_3107_Feedback_Run_NN_0.h5,1,272.5699462890625,1,100
train,480,2025-04-10_3109_Feedback_Run_NN_0.h5,1,280.8663024902344,1,100
train,481,2025-04-10_3110_Feedback_Run_NN_0.h5,1,382.6731872558594,1,100
train,482,2025-04-10_3111_Feedback_Run_NN_0.h5,1,237.9366912841797,1,100
train,483,2025-04-10_3115_Feedback_Run_NN_0.h5,1,415.9458923339844,1,100
train,484,2025-04-10_3116_Feedback_Run_NN_0.h5,1,146.88412475585938,1,100
train,485,2025-04-10_3121_Feedback_Run_NN_0.h5,1,420.51251220703125,1,100
train,486,2025-04-10_3125_Feedback_Run_NN_0.h5,1,373.5986022949219,1,100
train,487,2025-04-10_3127_Feedback_Run_NN_0.h5,1,110.66461181640625,1,100
train,488,2025-04-10_3129_Feedback_Run_NN_0.h5,1,36.3647575378418,0,53
train,489,2025-04-10_3132_Feedback_Run_NN_0.h5,1,371.9243469238281,1,100
train,490,2025-04-10_3134_Feedback_Run_NN_0.h5,1,416.35528564453125,1,100
train,491,2025-04-10_3136_Feedback_Run_NN_0.h5,1,405.84722900390625,1,100
train,492,2025-04-10_3140_Feedback_Run_NN_0.h5,1,364.6746520996094,1,100
train,493,2025-04-10_3142_Feedback_Run_NN_0.h5,1,257.5755920410156,0,91
train,494,2025-04-10_3146_Feedback_Run_NN_0.h5,1,8.045684814453125,0,16
train,495,2025-04-10_3148_Feedback_Run_NN_0.h5,1,303.630615234375,1,100
train,496,2025-04-10_3158_Feedback_Run_NN_0.h5,1,345.752685546875,1,100
train,497,2025-04-10_3162_Feedback_Run_NN_0.h5,1,343.1048889160156,1,100
train,498,2025-04-10_3163_Feedback_Run_NN_0.h5,1,338.97760009765625,0,100
train,499,2025-04-10_3166_Feedback_Run_NN_0.h5,1,324.2537841796875,1,100
train,500,2025-04-10_3167_Feedback_Run_NN_0.h5,1,398.0071105957031,1,100
train,501,2025-04-10_3168_Feedback_Run_NN_0.h5,1,645.821044921875,1,100
train,502,2025-04-10_3174_Feedback_Run_NN_0.h5,1,266.6698913574219,1,100
train,503,2025-04-10_3179_Feedback_Run_NN_0.h5,1,412.58892822265625,1,100
train,504,2025-04-10_3181_Feedback_Run_NN_0.h5,1,325.8654479980469,1,100
train,505,2025-04-10_3182_Feedback_Run_NN_0.h5,1,437.5078430175781,1,100
train,506,2025-04-10_3183_Feedback_Run_NN_0.h5,1,251.58592224121094,1,100
train,507,2025-04-10_3184_Feedback_Run_NN_0.h5,1,385.9858093261719,0,100
train,508,2025-04-10_3185_Feedback_Run_NN_0.h5,1,7.99897575378418,0,16
train,509,2025-04-10_3186_Feedback_Run_NN_0.h5,1,305.4888916015625,1,100
train,510,2025-04-10_3187_Feedback_Run_NN_0.h5,1,233.2675323486328,0,100
train,511,2025-04-10_3189_Feedback_Run_NN_0.h5,1,321.7645263671875,0,100
train,512,2025-04-10_3190_Feedback_Run_NN_0.h5,1,459.822509765625,1,100
train,513,2025-04-10_3192_Feedback_Run_NN_0.h5,1,126.89649200439453,1,100
train,514,2025-04-10_3193_Feedback_Run_NN_0.h5,1,299.92095947265625,0,100
train,515,2025-04-10_3198_Feedback_Run_NN_0.h5,1,11.265935897827148,0,23
train,516,2025-04-10_3201_Feedback_Run_NN_0.h5,1,334.0258483886719,1,100
train,517,2025-04-10_3203_Feedback_Run_NN_0.h5,1,327.43121337890625,1,100
train,518,2025-04-10_3206_Feedback_Run_NN_0.h5,1,425.43927001953125,1,100
train,519,2025-04-10_3212_Feedback_Run_NN_0.h5,1,149.20065307617188,0,87
train,520,2025-04-10_3218_Feedback_Run_NN_0.h5,1,448.52484130859375,1,100
train,521,2025-04-10_3221_Feedback_Run_NN_0.h5,1,418.9288635253906,1,100
train,522,2025-04-10_3222_Feedback_Run_NN_0.h5,1,344.2710876464844,1,100
train,523,2025-04-10_3223_Feedback_Run_NN_0.h5,1,8.13248348236084,0,16
train,524,2025-04-10_3224_Feedback_Run_NN_0.h5,1,352.3471374511719,1,100
train,525,2025-04-10_3225_Feedback_Run_NN_0.h5,1,250.24644470214844,1,100
train,526,2025-04-10_3226_Feedback_Run_NN_0.h5,1,369.28216552734375,1,100
train,527,2025-04-10_3227_Feedback_Run_NN_0.h5,1,9.332758903503418,0,21
train,528,2025-04-10_3232_Feedback_Run_NN_0.h5,1,425.0403747558594,1,100
train,529,2025-04-10_3234_Feedback_Run_NN_0.h5,1,314.71221923828125,1,100
train,530,2025-04-10_3236_Feedback_Run_NN_0.h5,1,320.5584411621094,1,100
train,531,2025-04-10_3240_Feedback_Run_NN_0.h5,1,293.00958251953125,1,100
train,532,2025-04-10_3244_Feedback_Run_NN_0.h5,1,356.97052001953125,1,100
train,533,2025-04-10_3245_Feedback_Run_NN_0.h5,1,365.7582092285156,1,100
train,534,2025-04-10_3246_Feedback_Run_NN_0.h5,1,351.312744140625,1,100
train,535,2025-04-10_3247_Feedback_Run_NN_0.h5,1,441.828369140625,1,100
train,536,2025-04-10_3248_Feedback_Run_NN_0.h5,1,385.8919982910156,1,100
train,537,2025-04-10_3251_Feedback_Run_NN_0.h5,1,359.98333740234375,1,100
train,538,2025-04-10_3252_Feedback_Run_NN_0.h5,1,341.81890869140625,1,100
train,539,2025-04-10_3253_Feedback_Run_NN_0.h5,1,428.65423583984375,1,100
train,540,2025-04-10_3255_Feedback_Run_NN_0.h5,1,416.55657958984375,1,100
train,541,2025-04-10_3259_Feedback_Run_NN_0.h5,1,318.2695007324219,1,100
train,542,2025-04-10_3260_Feedback_Run_NN_0.h5,1,153.4835662841797,0,76
train,543,2025-04-10_3261_Feedback_Run_NN_0.h5,1,317.459228515625,1,100
train,544,2025-04-10_3262_Feedback_Run_NN_0.h5,1,377.8188171386719,1,100
train,545,2025-04-10_3263_Feedback_Run_NN_0.h5,1,121.91233825683594,0,73
train,546,2025-04-10_3266_Feedback_Run_NN_0.h5,1,425.52813720703125,1,100
train,547,2025-04-10_3267_Feedback_Run_NN_0.h5,1,410.6271057128906,1,100
train,548,2025-04-10_3268_Feedback_Run_NN_0.h5,1,422.6955261230469,1,100
train,549,2025-04-10_3271_Feedback_Run_NN_0.h5,1,377.9543762207031,0,100
train,550,2025-04-10_3272_Feedback_Run_NN_0.h5,1,204.46533203125,0,100
train,551,2025-04-10_3274_Feedback_Run_NN_0.h5,1,425.8433837890625,1,100
train,552,2025-04-10_3275_Feedback_Run_NN_0.h5,1,253.64773559570312,1,100
train,553,2025-04-10_3279_Feedback_Run_NN_0.h5,1,334.2200927734375,1,100
train,554,2025-04-10_3283_Feedback_Run_NN_0.h5,1,476.10943603515625,1,100
train,555,2025-04-10_3294_Feedback_Run_NN_0.h5,1,386.1470031738281,1,100
train,556,2025-04-10_3296_Feedback_Run_NN_0.h5,1,9.146942138671875,0,19
train,557,2025-04-10_3297_Feedback_Run_NN_0.h5,1,103.01889038085938,0,74
train,558,2025-04-10_3300_Feedback_Run_NN_0.h5,1,515.0747680664062,1,100
train,559,2025-04-10_3302_Feedback_Run_NN_0.h5,1,436.20843505859375,1,100
train,560,2025-04-10_3303_Feedback_Run_NN_0.h5,1,275.7283020019531,1,100
train,561,2025-04-10_3305_Feedback_Run_NN_0.h5,1,164.10922241210938,0,91
train,562,2025-04-10_3306_Feedback_Run_NN_0.h5,1,296.8161315917969,1,100
train,563,2025-04-10_3307_Feedback_Run_NN_0.h5,1,391.7740478515625,1,100
train,564,2025-04-10_3309_Feedback_Run_NN_0.h5,1,89.45879364013672,1,100
train,565,2025-04-10_3318_Feedback_Run_NN_0.h5,1,235.457763671875,1,100
train,566,2025-04-10_3319_Feedback_Run_NN_0.h5,1,357.6363830566406,1,100
train,567,2025-04-10_3320_Feedback_Run_NN_0.h5,1,-7.223384380340576,0,41
train,568,2025-04-10_3321_Feedback_Run_NN_0.h5,1,15.445613861083984,0,46
train,569,2025-04-10_3324_Feedback_Run_NN_0.h5,1,398.99176025390625,1,100
train,570,2025-04-10_3325_Feedback_Run_NN_0.h5,1,414.4756164550781,1,100
train,571,2025-04-10_3327_Feedback_Run_NN_0.h5,1,326.6444396972656,1,100
train,572,2025-04-10_3328_Feedback_Run_NN_0.h5,1,344.7529602050781,1,100
train,573,2025-04-10_3329_Feedback_Run_NN_0.h5,1,413.7393493652344,1,100
train,574,2025-04-10_3332_Feedback_Run_NN_0.h5,1,293.8603515625,0,100
train,575,2025-04-10_3334_Feedback_Run_NN_0.h5,1,439.126708984375,1,100
train,576,2025-04-10_3337_Feedback_Run_NN_0.h5,1,355.3348693847656,1,100
train,577,2025-04-10_3338_Feedback_Run_NN_0.h5,1,324.7923889160156,1,100
train,578,2025-04-10_3340_Feedback_Run_NN_0.h5,1,297.6363525390625,1,100
train,579,2025-04-10_3341_Feedback_Run_NN_0.h5,1,411.8118896484375,1,100
train,580,2025-04-10_3344_Feedback_Run_NN_0.h5,1,398.17291259765625,1,100
train,581,2025-04-10_3345_Feedback_Run_NN_0.h5,1,308.15484619140625,1,100
train,582,2025-04-10_3346_Feedback_Run_NN_0.h5,1,12.383796691894531,0,46
train,583,2025-04-10_3347_Feedback_Run_NN_0.h5,1,558.3299560546875,1,100
train,584,2025-04-10_3349_Feedback_Run_NN_0.h5,1,294.50390625,1,100
train,585,2025-04-10_3351_Feedback_Run_NN_0.h5,1,332.9972229003906,1,100
train,586,2025-04-10_3356_Feedback_Run_NN_0.h5,1,536.2308959960938,1,100
train,587,2025-04-10_3358_Feedback_Run_NN_0.h5,1,2.063197135925293,0,26
train,588,2025-04-10_3360_Feedback_Run_NN_0.h5,1,364.0995178222656,1,100
train,589,2025-04-10_3365_Feedback_Run_NN_0.h5,1,349.1463623046875,1,100
train,590,2025-04-10_3368_Feedback_Run_NN_0.h5,1,210.33261108398438,0,89
train,591,2025-04-10_3369_Feedback_Run_NN_0.h5,1,432.2835388183594,1,100
train,592,2025-04-10_3370_Feedback_Run_NN_0.h5,1,157.79013061523438,1,100
train,593,2025-04-10_3377_Feedback_Run_NN_0.h5,1,272.1645202636719,1,100
train,594,2025-04-10_3378_Feedback_Run_NN_0.h5,1,75.33741760253906,0,66
train,595,2025-04-10_3380_Feedback_Run_NN_0.h5,1,321.9386901855469,1,100
train,596,2025-04-10_3385_Feedback_Run_NN_0.h5,1,478.3997497558594,1,100
train,597,2025-04-10_3388_Feedback_Run_NN_0.h5,1,414.6171875,1,100
train,598,2025-04-10_3390_Feedback_Run_NN_0.h5,1,329.8166198730469,1,100
train,599,2025-04-10_3391_Feedback_Run_NN_0.h5,1,396.94091796875,1,100
train,600,2025-04-10_3399_Feedback_Run_NN_0.h5,1,306.5573425292969,1,100
train,601,2025-04-10_3404_Feedback_Run_NN_0.h5,1,303.973876953125,0,100
train,602,2025-04-10_3406_Feedback_Run_NN_0.h5,1,449.3818054199219,1,100
train,603,2025-04-10_3407_Feedback_Run_NN_0.h5,1,8.463835716247559,0,20
train,604,2025-04-10_3410_Feedback_Run_NN_0.h5,1,362.62274169921875,1,100
train,605,2025-04-10_3411_Feedback_Run_NN_0.h5,1,433.236572265625,1,100
train,606,2025-04-10_3413_Feedback_Run_NN_0.h5,1,44.976741790771484,0,62
train,607,2025-04-10_3414_Feedback_Run_NN_0.h5,1,379.6618957519531,1,100
train,608,2025-04-10_3415_Feedback_Run_NN_0.h5,1,45.08448028564453,0,48
train,609,2025-04-10_3416_Feedback_Run_NN_0.h5,1,269.3379211425781,1,100
train,610,2025-04-10_3418_Feedback_Run_NN_0.h5,1,236.6101531982422,0,100
train,611,2025-04-10_3419_Feedback_Run_NN_0.h5,1,328.8375549316406,1,100
train,612,2025-04-10_3421_Feedback_Run_NN_0.h5,1,267.5685729980469,1,100
train,613,2025-04-10_3431_Feedback_Run_NN_0.h5,1,376.93988037109375,1,100
train,614,2025-04-10_3432_Feedback_Run_NN_0.h5,1,388.2256164550781,1,100
train,615,2025-04-10_3435_Feedback_Run_NN_0.h5,1,355.5596008300781,1,100
train,616,2025-04-10_3442_Feedback_Run_NN_0.h5,1,642.826416015625,1,100
train,617,2025-04-10_3453_Feedback_Run_NN_0.h5,1,364.914794921875,1,100
train,618,2025-04-10_3454_Feedback_Run_NN_0.h5,1,389.1419372558594,1,100
