N,E_z,E_z_uK,Transmission
17.0,1.1099197586861998e-26,803.9116087334288,0.7973096039559592
17.0,1.1335350727007998e-26,821.016111046906,0.8031336154841912
17.0,1.1571503867153998e-26,838.1206133603832,0.8092095926113542
17.0,1.1807657007299998e-26,855.2251156738604,0.8135575859536224
17.0,1.2043810147445999e-26,872.3296179873377,0.8191635369400425
17.0,1.2279963287591998e-26,889.4341203008149,0.82457853292748
17.0,1.2516116427737998e-26,906.5386226142921,0.8297446410699286
17.0,1.2752269567883998e-26,923.6431249277692,0.8341813539878044
17.0,1.298842270803e-26,940.7476272412466,0.8384374381125734
17.0,1.3224575848175997e-26,957.8521295547237,0.84291809298607
17.0,1.3460728988321998e-26,974.9566318682009,0.8474658585198477
17.0,1.3696882128467997e-26,992.061134181678,0.8522381082311065
17.0,1.3933035268613998e-26,1009.1656364951552,0.8570207063815485
17.0,1.416918840876e-26,1026.2701388086327,0.8610376534423825
17.0,1.4405341548905997e-26,1043.3746411221098,0.8648842158892982
17.0,1.4641494689051998e-26,1060.479143435587,0.8686011006083495
17.0,1.4877647829197996e-26,1077.583645749064,0.8734144484077688
17.0,1.5113800969343998e-26,1094.6881480625414,0.8768684265044183
17.0,1.534995410949e-26,1111.7926503760186,0.8808257950755497
17.0,1.5586107249635997e-26,1128.897152689496,0.8846019181444535
17.0,1.5822260389781998e-26,1146.0016550029732,0.8888007001170767
17.0,1.6058413529927996e-26,1163.1061573164502,0.8918481130465784
17.0,1.6294566670073997e-26,1180.2106596299275,0.895856049944927
17.0,1.653071981022e-26,1197.3151619434047,0.8997383967000664
17.0,1.6766872950365997e-26,1214.4196642568818,0.902570434352438
17.0,1.7003026090511998e-26,1231.524166570359,0.906099657774355
17.0,1.7239179230657996e-26,1248.6286688838363,0.9096574569503378
17.0,1.7475332370803997e-26,1265.7331711973136,0.9131100617528267
17.0,1.7711485510949999e-26,1282.8376735107909,0.9164616762245008
17.0,1.7947638651095997e-26,1299.942175824268,0.919829557514353
17.0,1.8183791791241998e-26,1317.0466781377452,0.9238539115669171
17.0,1.8419944931387996e-26,1334.1511804512222,0.9269112514331579
17.0,1.8656098071533997e-26,1351.2556827646995,0.9298822069434141
17.0,1.8892251211679998e-26,1368.3601850781768,0.9337056094015753
17.0,1.9128404351825997e-26,1385.4646873916538,0.9365017688368935
17.0,1.9364557491971998e-26,1402.569189705131,0.9401288998277415
17.0,1.9600710632117996e-26,1419.673692018608,0.9427626668209259
17.0,1.9836863772263997e-26,1436.7781943320854,0.9462077195784526
17.0,2.0073016912409995e-26,1453.8826966455626,0.9495606329907674
17.0,2.0309170052555997e-26,1470.98719895904,0.9528246004504355
17.0,2.0545323192701998e-26,1488.0917012725172,0.9560024719680896
17.0,2.0781476332847996e-26,1505.1962035859942,0.9590973212125964
17.0,2.1017629472993997e-26,1522.3007058994715,0.9621120356211702
17.0,2.1253782613139995e-26,1539.4052082129485,0.9650493135436999
17.0,2.1489935753285996e-26,1556.509710526426,0.9686399104915987
17.0,2.1726088893431998e-26,1573.6142128399033,0.9712739004844256
17.0,2.1962242033577996e-26,1590.7187151533803,0.9746157132068994
17.0,2.2198395173723997e-26,1607.8232174668576,0.9779177118482407
17.0,2.2434548313869995e-26,1624.9277197803347,0.9811808051802139
17.0,2.2670701454015996e-26,1642.032222093812,0.9836267240600987
17.0,2.2906854594161998e-26,1659.1367244072892,0.9868197753242499
17.0,2.3143007734307996e-26,1676.2412267207665,0.9899768892039091
17.0,2.3379160874453997e-26,1693.3457290342437,0.9930991603987
17.0,2.3615314014599998e-26,1710.450231347721,0.996949508449921
19.0,0.0,0.0,0.19181194432326604
19.0,2.3615314014599996e-28,17.10450231347721,0.20105352791983114
19.0,4.723062802919999e-28,34.20900462695442,0.21101543426373445
19.0,7.084594204379999e-28,51.31350694043162,0.22171492390162434
19.0,9.446125605839998e-28,68.41800925390883,0.23321690862660024
19.0,1.1807657007299999e-27,85.52251156738605,0.24557385826292485
19.0,1.4169188408759998e-27,102.62701388086325,0.2588020054789322
19.0,1.6530719810219996e-27,119.73151619434046,0.27289140188231
19.0,1.8892251211679997e-27,136.83601850781767,0.2878181097979904
19.0,2.1253782613139998e-27,153.94052082129488,0.30355470893679726
19.0,2.3615314014599998e-27,171.0450231347721,0.32008334765943863
19.0,2.5976845416059995e-27,188.14952544824928,0.3374084574324027
19.0,2.8338376817519995e-27,205.2540277617265,0.3555074077630597
19.0,3.0699908218979996e-27,222.35853007520373,0.37418202792622796
19.0,3.306143962043999e-27,239.46303238868092,0.3929406430301754
19.0,3.54229710219e-27,256.5675347021582,0.4116641091771428
19.0,3.7784502423359994e-27,273.67203701563534,0.43115512853303817
19.0,4.014603382481999e-27,290.77653932911255,0.45092025024652416
19.0,4.2507565226279995e-27,307.88104164258976,0.4694501839528416
19.0,4.486909662773999e-27,324.985543956067,0.4887312502423101
19.0,4.7230628029199996e-27,342.0900462695442,0.507313806450741
19.0,4.959215943065999e-27,359.19454858302134,0.5250898895556227
19.0,5.195369083211999e-27,376.29905089649856,0.5430009883006753
19.0,5.4315222233579994e-27,393.4035532099758,0.5596417331554724
19.0,5.667675363503999e-27,410.508055523453,0.575855863435768
19.0,5.903828503649999e-27,427.6125578369302,0.5920070658967193
19.0,6.139981643795999e-27,444.71706015040746,0.6059218175808896
19.0,6.376134783941999e-27,461.8215624638846,0.6205373698244478
19.0,6.612287924087999e-27,478.92606477736183,0.6345820516212481
19.0,6.848441064233998e-27,496.030567090839,0.6469180707941508
19.0,7.08459420438e-27,513.1350694043164,0.6585312920744226
19.0,7.320747344525999e-27,530.2395717177935,0.6702010429878048
19.0,7.556900484671999e-27,547.3440740312707,0.6814353065084492
19.0,7.793053624817998e-27,564.448576344748,0.6920447945340255
19.0,8.029206764963998e-27,581.5530786582251,0.7020449260093033
19.0,8.26535990511e-27,598.6575809717024,0.7114803955628615
19.0,8.501513045255999e-27,615.7620832851795,0.7203850218068587
19.0,8.737666185401999e-27,632.8665855986568,0.7287992322971817
19.0,8.973819325547998e-27,649.971087912134,0.7367943680124037
19.0,9.209972465693998e-27,667.0755902256111,0.744942072246208
19.0,9.446125605839999e-27,684.1800925390884,0.7532721293047063
19.0,9.682278745985999e-27,701.2845948525655,0.7601174377983666
19.0,9.918431886131999e-27,718.3890971660427,0.7665141608832944
19.0,1.0154585026277998e-26,735.49359947952,0.7740831315388159
19.0,1.0390738166423998e-26,752.5981017929971,0.7801492927233428
19.0,1.0626891306569998e-26,769.7026041064743,0.7860812194544067
19.0,1.0863044446715999e-26,786.8071064199517,0.7925475309767657
19.0,1.1099197586861998e-26,803.9116087334288,0.7980489851967304
19.0,1.1335350727007998e-26,821.016111046906,0.8038523384885728
19.0,1.1571503867153998e-26,838.1206133603832,0.809906559977264
19.0,1.1807657007299998e-26,855.2251156738604,0.8142393763715382
19.0,1.2043810147445999e-26,872.3296179873377,0.8198251702111239
19.0,1.2279963287591998e-26,889.4341203008149,0.8252207530765333
19.0,1.2516116427737998e-26,906.5386226142921,0.830368227026848
19.0,1.2752269567883998e-26,923.6431249277692,0.8347891129271972
19.0,1.298842270803e-26,940.7476272412466,0.839029945065328
19.0,1.3224575848175997e-26,957.8521295547237,0.843494512925555
19.0,1.3460728988321998e-26,974.9566318682009,0.8480258012251191
19.0,1.3696882128467997e-26,992.061134181678,0.852780660579265
19.0,1.3933035268613998e-26,1009.1656364951552,0.857545814360463
19.0,1.416918840876e-26,1026.2701388086327,0.8615482658573034
19.0,1.4405341548905997e-26,1043.3746411221098,0.8653808566472755
19.0,1.4641494689051998e-26,1060.479143435587,0.8690842328277957
19.0,1.4877647829197996e-26,1077.583645749064,0.873879994639298
19.0,1.5113800969343998e-26,1094.6881480625414,0.8773214051322057
19.0,1.534995410949e-26,1111.7926503760186,0.8812643276761037
19.0,1.5586107249635997e-26,1128.897152689496,0.8850266537926409
19.0,1.5822260389781998e-26,1146.0016550029732,0.8892099774138248
19.0,1.6058413529927996e-26,1163.1061573164502,0.8922463513298331
19.0,1.6294566670073997e-26,1180.2106596299275,0.8962396069415913
19.0,1.653071981022e-26,1197.3151619434047,0.9001077210084758
19.0,1.6766872950365997e-26,1214.4196642568818,0.9029294710675619
19.0,1.7003026090511998e-26,1231.524166570359,0.9064456764144485
19.0,1.7239179230657996e-26,1248.6286688838363,0.9099904197027435
19.0,1.7475332370803997e-26,1265.7331711973136,0.9134303500558474
19.0,1.7711485510949999e-26,1282.8376735107909,0.9167696564033021
19.0,1.7947638651095997e-26,1299.942175824268,0.9201252386848714
19.0,1.8183791791241998e-26,1317.0466781377452,0.9241347178679389
19.0,1.8419944931387996e-26,1334.1511804512222,0.9271808189085406
19.0,1.8656098071533997e-26,1351.2556827646995,0.930140849769784
19.0,1.8892251211679998e-26,1368.3601850781768,0.9339501788660399
19.0,1.9128404351825997e-26,1385.4646873916538,0.9367360504831864
19.0,1.9364557491971998e-26,1402.569189705131,0.9403498239717727
19.0,1.9600710632117996e-26,1419.673692018608,0.9429738955147435
19.0,1.9836863772263997e-26,1436.7781943320854,0.9464062555711988
19.0,2.0073016912409995e-26,1453.8826966455626,0.949746813059931
19.0,2.0309170052555997e-26,1470.98719895904,0.9529987498243069
19.0,2.0545323192701998e-26,1488.0917012725172,0.9561649055921295
19.0,2.0781476332847996e-26,1505.1962035859942,0.9592483429165646
19.0,2.1017629472993997e-26,1522.3007058994715,0.9622519387934846
19.0,2.1253782613139995e-26,1539.4052082129485,0.9651783817994151
19.0,2.1489935753285996e-26,1556.509710526426,0.9687556612870879
19.0,2.1726088893431998e-26,1573.6142128399033,0.9713799996188343
19.0,2.1962242033577996e-26,1590.7187151533803,0.9747094768027322
19.0,2.2198395173723997e-26,1607.8232174668576,0.9779992848522878
19.0,2.2434548313869995e-26,1624.9277197803347,0.9812503288182324
19.0,2.2670701454015996e-26,1642.032222093812,0.9836872165263779
19.0,2.2906854594161998e-26,1659.1367244072892,0.9868684741898012
19.0,2.3143007734307996e-26,1676.2412267207665,0.990013925541233
19.0,2.3379160874453997e-26,1693.3457290342437,0.9931246620288297
19.0,2.3615314014599998e-26,1710.450231347721,0.9969607817706996
21.0,0.0,0.0,0.19473046318075515
21.0,2.3615314014599996e-28,17.10450231347721,0.20398033906587917
21.0,4.723062802919999e-28,34.20900462695442,0.2139453610324569
21.0,7.084594204379999e-28,51.31350694043162,0.2246420618245011
21.0,9.446125605839998e-28,68.41800925390883,0.23613468047617445
21.0,1.1807657007299999e-27,85.52251156738605,0.2484750146282637
21.0,1.4169188408759998e-27,102.62701388086325,0.2616786735113714
21.0,1.6530719810219996e-27,119.73151619434046,0.27573525135457916
21.0,1.8892251211679997e-27,136.83601850781767,0.2906205647546879
21.0,2.1253782613139998e-27,153.94052082129488,0.3063071467929712
21.0,2.3615314014599998e-27,171.0450231347721,0.3227772652187348
21.0,2.5976845416059995e-27,188.14952544824928,0.3400356676325395
21.0,2.8338376817519995e-27,205.2540277617265,0.35806043581540115
21.0,3.0699908218979996e-27,222.35853007520373,0.3766543973931102
21.0,3.306143962043999e-27,239.46303238868092,0.395328340984815
21.0,3.54229710219e-27,256.5675347021582,0.41396515063183476
21.0,3.7784502423359994e-27,273.67203701563534,0.43336486709059374
21.0,4.014603382481999e-27,290.77653932911255,0.4530371658965024
21.0,4.2507565226279995e-27,307.88104164258976,0.4714795659907176
21.0,4.486909662773999e-27,324.985543956067,0.49067078450306056
21.0,4.7230628029199996e-27,342.0900462695442,0.5091676887044352
21.0,4.959215943065999e-27,359.19454858302134,0.5268631825603358
21.0,5.195369083211999e-27,376.29905089649856,0.5446951694806847
21.0,5.4315222233579994e-27,393.4035532099758,0.5612639099154831
21.0,5.667675363503999e-27,410.508055523453,0.5774097153912394
21.0,5.903828503649999e-27,427.6125578369302,0.5934944323317902
21.0,6.139981643795999e-27,444.71706015040746,0.6073534561404992
21.0,6.376134783941999e-27,461.8215624638846,0.6219115467012039
21.0,6.612287924087999e-27,478.92606477736183,0.6359020618941317
21.0,6.848441064233998e-27,496.030567090839,0.6481919023956968
21.0,7.08459420438e-27,513.1350694043164,0.6597623714269418
21.0,7.320747344525999e-27,530.2395717177935,0.6713894381100108
21.0,7.556900484671999e-27,547.3440740312707,0.6825830802442417
21.0,7.793053624817998e-27,564.448576344748,0.693154654869152
21.0,8.029206764963998e-27,581.5530786582251,0.7031193606322383
21.0,8.26535990511e-27,598.6575809717024,0.7125216288192002
21.0,8.501513045255999e-27,615.7620832851795,0.721395076027977
21.0,8.737666185401999e-27,632.8665855986568,0.7297799328622364
21.0,8.973819325547998e-27,649.971087912134,0.7377473161062585
21.0,9.209972465693998e-27,667.0755902256111,0.7458664136006801
21.0,9.446125605839999e-27,684.1800925390884,0.7541670396893355
21.0,9.682278745985999e-27,701.2845948525655,0.7609887058090364
21.0,9.918431886131999e-27,718.3890971660427,0.7673632107931609
21.0,1.0154585026277998e-26,735.49359947952,0.7749053357846752
21.0,1.0390738166423998e-26,752.5981017929971,0.7809503585480253
21.0,1.0626891306569998e-26,769.7026041064743,0.7868614769991475
21.0,1.0863044446715999e-26,786.8071064199517,0.7933048613314958
21.0,1.1099197586861998e-26,803.9116087334288,0.7987868923810981
21.0,1.1335350727007998e-26,821.016111046906,0.8045696286027103
21.0,1.1571503867153998e-26,838.1206133603832,0.8106021402840576
21.0,1.1807657007299998e-26,855.2251156738604,0.8149198122867638
21.0,1.2043810147445999e-26,872.3296179873377,0.8204854911345285
21.0,1.2279963287591998e-26,889.4341203008149,0.8258617013576703
21.0,1.2516116427737998e-26,906.5386226142921,0.83099057983791
21.0,1.2752269567883998e-26,923.6431249277692,0.8353956701796016
21.0,1.298842270803e-26,940.7476272412466,0.8396212861632754
21.0,1.3224575848175997e-26,957.8521295547237,0.8440697985740006
21.0,1.3460728988321998e-26,974.9566318682009,0.8485846443802427
21.0,1.3696882128467997e-26,992.061134181678,0.8533221471356178
21.0,1.3933035268613998e-26,1009.1656364951552,0.8580698918707645
21.0,1.416918840876e-26,1026.2701388086327,0.8620578773834129
21.0,1.4405341548905997e-26,1043.3746411221098,0.8658765249429633
21.0,1.4641494689051998e-26,1060.479143435587,0.86956642000879
21.0,1.4877647829197996e-26,1077.583645749064,0.8743446311362549
21.0,1.5113800969343998e-26,1094.6881480625414,0.8777734994297928
21.0,1.534995410949e-26,1111.7926503760186,0.8817020046307958
21.0,1.5586107249635997e-26,1128.897152689496,0.88545056175286
21.0,1.5822260389781998e-26,1146.0016550029732,0.8896184576318432
21.0,1.6058413529927996e-26,1163.1061573164502,0.8926438148762251
21.0,1.6294566670073997e-26,1180.2106596299275,0.8966224183643897
21.0,1.653071981022e-26,1197.3151619434047,0.9004763279698436
21.0,1.6766872950365997e-26,1214.4196642568818,0.903287812197307
21.0,1.7003026090511998e-26,1231.524166570359,0.9067910239750326
21.0,1.7239179230657996e-26,1248.6286688838363,0.9103227371555638
21.0,1.7475332370803997e-26,1265.7331711973136,0.9137500180509645
21.0,1.7711485510949999e-26,1282.8376735107909,0.9170770405105958
21.0,1.7947638651095997e-26,1299.942175824268,0.9204203489459727
21.0,1.8183791791241998e-26,1317.0466781377452,0.9244149813860734
21.0,1.8419944931387996e-26,1334.1511804512222,0.927449865644528
21.0,1.8656098071533997e-26,1351.2556827646995,0.9303989932580738
21.0,1.8892251211679998e-26,1368.3601850781768,0.9341942764365698
21.0,1.9128404351825997e-26,1385.4646873916538,0.9369698803407198
21.0,1.9364557491971998e-26,1402.569189705131,0.9405703223195218
21.0,1.9600710632117996e-26,1419.673692018608,0.9431847173163018
21.0,1.9836863772263997e-26,1436.7781943320854,0.9466044093207987
21.0,2.0073016912409995e-26,1453.8826966455626,0.9499326348567483
21.0,2.0309170052555997e-26,1470.98719895904,0.9531725642426552
21.0,2.0545323192701998e-26,1488.0917012725172,0.9563270269450747
21.0,2.0781476332847996e-26,1505.1962035859942,0.9593990744248035
21.0,2.1017629472993997e-26,1522.3007058994715,0.9623915732581444
21.0,2.1253782613139995e-26,1539.4052082129485,0.9653072022686925
21.0,2.1489935753285996e-26,1556.509710526426,0.9688711896327081
21.0,2.1726088893431998e-26,1573.6142128399033,0.9714858952389763
21.0,2.1962242033577996e-26,1590.7187151533803,0.9748030606206733
21.0,2.2198395173723997e-26,1607.8232174668576,0.9780807015157836
21.0,2.2434548313869995e-26,1624.9277197803347,0.9813197192621979
21.0,2.2670701454015996e-26,1642.032222093812,0.9837475931456773
21.0,2.2906854594161998e-26,1659.1367244072892,0.986917079829342
21.0,2.3143007734307996e-26,1676.2412267207665,0.9900508910049188
21.0,2.3379160874453997e-26,1693.3457290342437,0.9931501148761659
21.0,2.3615314014599998e-26,1710.450231347721,0.9969720335341029
23.0,0.0,0.0,0.19765228644305965
23.0,2.3615314014599996e-28,17.10450231347721,0.20690932387104236
23.0,4.723062802919999e-28,34.20900462695442,0.21687634808526396
23.0,7.084594204379999e-28,51.31350694043162,0.22756918091279632
23.0,9.446125605839998e-28,68.41800925390883,0.23905140050986054
23.0,1.1807657007299999e-27,85.52251156738605,0.25137414644167244
23.0,1.4169188408759998e-27,102.62701388086325,0.264552422274369
23.0,1.6530719810219996e-27,119.73151619434046,0.27857538262392884
23.0,1.8892251211679997e-27,136.83601850781767,0.2934186133935565
23.0,2.1253782613139998e-27,153.94052082129488,0.30905461201125023
23.0,2.3615314014599998e-27,171.0450231347721,0.3254657714312401
23.0,2.5976845416059995e-27,188.14952544824928,0.3426571535348209
23.0,2.8338376817519995e-27,205.2540277617265,0.36060754368023734
23.0,3.0699908218979996e-27,222.35853007520373,0.37912077004894396
23.0,3.306143962043999e-27,239.46303238868092,0.3977100838476703
23.0,3.54229710219e-27,256.5675347021582,0.4162603617474648
23.0,3.7784502423359994e-27,273.67203701563534,0.4355689623986054
23.0,4.014603382481999e-27,290.77653932911255,0.45514866676976534
23.0,4.2507565226279995e-27,307.88104164258976,0.4735037999143869
23.0,4.486909662773999e-27,324.985543956067,0.4926054474320679
23.0,4.7230628029199996e-27,342.0900462695442,0.5110169815710824
23.0,4.959215943065999e-27,359.19454858302134,0.5286321601739393
23.0,5.195369083211999e-27,376.29905089649856,0.5463852886932922
23.0,5.4315222233579994e-27,393.4035532099758,0.562882261936297
23.0,5.667675363503999e-27,410.508055523453,0.5789599567850836
23.0,5.903828503649999e-27,427.6125578369302,0.59497838527427
23.0,6.139981643795999e-27,444.71706015040746,0.6087818595798096
23.0,6.376134783941999e-27,461.8215624638846,0.6232826486553165
23.0,6.612287924087999e-27,478.92606477736183,0.6372191463581115
23.0,6.848441064233998e-27,496.030567090839,0.6494629341524022
23.0,7.08459420438e-27,513.1350694043164,0.6609907691735819
23.0,7.320747344525999e-27,530.2395717177935,0.6725752587312015
23.0,7.556900484671999e-27,547.3440740312707,0.6837283817979352
23.0,7.793053624817998e-27,564.448576344748,0.6942621369312281
23.0,8.029206764963998e-27,581.5530786582251,0.7041915034607342
23.0,8.26535990511e-27,598.6575809717024,0.7135606503192893
23.0,8.501513045255999e-27,615.7620832851795,0.7224029928396801
23.0,8.737666185401999e-27,632.8665855986568,0.7307585653435799
23.0,8.973819325547998e-27,649.971087912134,0.7386982611157499
23.0,9.209972465693998e-27,667.0755902256111,0.7467888212405103
23.0,9.446125605839999e-27,684.1800925390884,0.7550600792784161
23.0,9.682278745985999e-27,701.2845948525655,0.7618581577413609
23.0,9.918431886131999e-27,718.3890971660427,0.7682104952753802
23.0,1.0154585026277998e-26,735.49359947952,0.7757258314556323
23.0,1.0390738166423998e-26,752.5981017929971,0.7817497662240402
23.0,1.0626891306569998e-26,769.7026041064743,0.7876401261274097
23.0,1.0863044446715999e-26,786.8071064199517,0.7940606303873542
23.0,1.1099197586861998e-26,803.9116087334288,0.7995232838747353
23.0,1.1335350727007998e-26,821.016111046906,0.8052854453388036
23.0,1.1571503867153998e-26,838.1206133603832,0.8112962941997679
23.0,1.1807657007299998e-26,855.2251156738604,0.8155988551505491
23.0,1.2043810147445999e-26,872.3296179873377,0.8211444622422711
23.0,1.2279963287591998e-26,889.4341203008149,0.8265013413452408
23.0,1.2516116427737998e-26,906.5386226142921,0.8316116640838933
23.0,1.2752269567883998e-26,923.6431249277692,0.8360009912087363
23.0,1.298842270803e-26,940.7476272412466,0.8402114275924965
23.0,1.3224575848175997e-26,957.8521295547237,0.8446439170277379
23.0,1.3460728988321998e-26,974.9566318682009,0.8491423559609586
23.0,1.3696882128467997e-26,992.061134181678,0.8538625368801103
23.0,1.3933035268613998e-26,1009.1656364951552,0.8585929088611411
23.0,1.416918840876e-26,1026.2701388086327,0.8625664587651652
23.0,1.4405341548905997e-26,1043.3746411221098,0.8663711922920667
23.0,1.4641494689051998e-26,1060.479143435587,0.8700476344144635
23.0,1.4877647829197996e-26,1077.583645749064,0.8748083311461247
23.0,1.5113800969343998e-26,1094.6881480625414,0.878224683343115
23.0,1.534995410949e-26,1111.7926503760186,0.8821388007012059
23.0,1.5586107249635997e-26,1128.897152689496,0.8858736175534906
23.0,1.5822260389781998e-26,1146.0016550029732,0.890026117179397
23.0,1.6058413529927996e-26,1163.1061573164502,0.8930404807041913
23.0,1.6294566670073997e-26,1180.2106596299275,0.897004462062265
23.0,1.653071981022e-26,1197.3151619434047,0.9008441962395219
23.0,1.6766872950365997e-26,1214.4196642568818,0.9036454369422474
23.0,1.7003026090511998e-26,1231.524166570359,0.907135680430659
23.0,1.7239179230657996e-26,1248.6286688838363,0.9106543900262541
23.0,1.7475332370803997e-26,1265.7331711973136,0.9140690471778137
23.0,1.7711485510949999e-26,1282.8376735107909,0.9173838106882457
23.0,1.7947638651095997e-26,1299.942175824268,0.9207148711143217
23.0,1.8183791791241998e-26,1317.0466781377452,0.924694685819677
23.0,1.8419944931387996e-26,1334.1511804512222,0.92771837598313
23.0,1.8656098071533997e-26,1351.2556827646995,0.9306566223766748
23.0,1.8892251211679998e-26,1368.3601850781768,0.9344378878919307
23.0,1.9128404351825997e-26,1385.4646873916538,0.9372032447794753
23.0,1.9364557491971998e-26,1402.569189705131,0.9407903820116652
23.0,1.9600710632117996e-26,1419.673692018608,0.9433951199246524
23.0,1.9836863772263997e-26,1436.7781943320854,0.9468021692600129
23.0,2.0073016912409995e-26,1453.8826966455626,0.950118087528889
23.0,2.0309170052555997e-26,1470.98719895904,0.953346033549877
23.0,2.0545323192701998e-26,1488.0917012725172,0.9564888265504133
23.0,2.0781476332847996e-26,1505.1962035859942,0.9595495069228525
23.0,2.1017629472993997e-26,1522.3007058994715,0.9625309308462601
23.0,2.1253782613139995e-26,1539.4052082129485,0.9654357674122606
23.0,2.1489935753285996e-26,1556.509710526426,0.9689864887754147
23.0,2.1726088893431998e-26,1573.6142128399033,0.9715915811424795
23.0,2.1962242033577996e-26,1590.7187151533803,0.9748964591774233
23.0,2.2198395173723997e-26,1607.8232174668576,0.9781619570665996
23.0,2.2434548313869995e-26,1624.9277197803347,0.9813889724434428
23.0,2.2670701454015996e-26,1642.032222093812,0.9838078503766244
23.0,2.2906854594161998e-26,1659.1367244072892,0.9869655893909604
23.0,2.3143007734307996e-26,1676.2412267207665,0.9900877834253208
23.0,2.3379160874453997e-26,1693.3457290342437,0.9931755174463014
23.0,2.3615314014599998e-26,1710.450231347721,0.9969832630793005
25.0,0.0,0.0,0.20057704495364514
25.0,2.3615314014599996e-28,17.10450231347721,0.2098401323230364
25.0,4.723062802919999e-28,34.20900462695442,0.21980806567819083
25.0,7.084594204379999e-28,51.31350694043162,0.23049597255654605
25.0,9.446125605839998e-28,68.41800925390883,0.2419667819034266
25.0,1.1807657007299999e-27,85.52251156738605,0.25427098902758655
25.0,1.4169188408759998e-27,102.62701388086325,0.2674230092057422
25.0,1.6530719810219996e-27,119.73151619434046,0.28141157475050743
25.0,1.8892251211679997e-27,136.83601850781767,0.2962120554522276
25.0,2.1253782613139998e-27,153.94052082129488,0.3117969236567021
25.0,2.3615314014599998e-27,171.0450231347721,0.3281487030284297
25.0,2.5976845416059995e-27,188.14952544824928,0.34527276772176313
25.0,2.8338376817519995e-27,205.2540277617265,0.36314859793310983
25.0,3.0699908218979996e-27,222.35853007520373,0.38158102436966335
25.0,3.306143962043999e-27,239.46303238868092,0.40008575955317416
25.0,3.54229710219e-27,256.5675347021582,0.41854963798852984
25.0,3.7784502423359994e-27,273.67203701563534,0.43776731633759497
25.0,4.014603382481999e-27,290.77653932911255,0.45725466014307653
25.0,4.2507565226279995e-27,307.88104164258976,0.47552279669058173
25.0,4.486909662773999e-27,324.985543956067,0.4945351535480394
25.0,4.7230628029199996e-27,342.0900462695442,0.5128616023768419
25.0,4.959215943065999e-27,359.19454858302134,0.5303967420200797
25.0,5.195369083211999e-27,376.29905089649856,0.5480712680545514
25.0,5.4315222233579994e-27,393.4035532099758,0.5644967133411293
25.0,5.667675363503999e-27,410.508055523453,0.5805065138086424
25.0,5.903828503649999e-27,427.6125578369302,0.5964588531431487
25.0,6.139981643795999e-27,444.71706015040746,0.6102069577571845
25.0,6.376134783941999e-27,461.8215624638846,0.6246506076084222
25.0,6.612287924087999e-27,478.92606477736183,0.6385332388903829
25.0,6.848441064233998e-27,496.030567090839,0.650731101576175
25.0,7.08459420438e-27,513.1350694043164,0.6622164222868873
25.0,7.320747344525999e-27,530.2395717177935,0.6737584435743508
25.0,7.556900484671999e-27,547.3440740312707,0.6848711515422634
25.0,7.793053624817998e-27,564.448576344748,0.6953671826708916
25.0,8.029206764963998e-27,581.5530786582251,0.7052612979545283
25.0,8.26535990511e-27,598.6575809717024,0.7145974049672246
25.0,8.501513045255999e-27,615.7620832851795,0.723408718528444
25.0,8.737666185401999e-27,632.8665855986568,0.7317350773514931
25.0,8.973819325547998e-27,649.971087912134,0.7396471519190233
25.0,9.209972465693998e-27,667.0755902256111,0.7477092453132852
25.0,9.446125605839999e-27,684.1800925390884,0.7559511997391047
25.0,9.682278745985999e-27,701.2845948525655,0.7627257463671494
25.0,9.918431886131999e-27,718.3890971660427,0.769055968168855
25.0,1.0154585026277998e-26,735.49359947952,0.7765445738052276
25.0,1.0390738166423998e-26,752.5981017929971,0.7825474719675878
25.0,1.0626891306569998e-26,769.7026041064743,0.7884171240100145
25.0,1.0863044446715999e-26,786.8071064199517,0.7948147965589275
25.0,1.1099197586861998e-26,803.9116087334288,0.8002581190100337
25.0,1.1335350727007998e-26,821.016111046906,0.8059997491492655
25.0,1.1571503867153998e-26,838.1206133603832,0.811988983305261
25.0,1.1807657007299998e-26,855.2251156738604,0.8162764673082782
25.0,1.2043810147445999e-26,872.3296179873377,0.821802046934975
25.0,1.2279963287591998e-26,889.4341203008149,0.8271396374576044
25.0,1.2516116427737998e-26,906.5386226142921,0.832231445165874
25.0,1.2752269567883998e-26,923.6431249277692,0.8366050422782138
25.0,1.298842270803e-26,940.7476272412466,0.840800336320911
25.0,1.3224575848175997e-26,957.8521295547237,0.8452168361439536
25.0,1.3460728988321998e-26,974.9566318682009,0.8496989046830243
25.0,1.3696882128467997e-26,992.061134181678,0.8544017995095436
25.0,1.3933035268613998e-26,1009.1656364951552,0.859114835974529
25.0,1.416918840876e-26,1026.2701388086327,0.8630739814226309
25.0,1.4405341548905997e-26,1043.3746411221098,0.86686483086787
25.0,1.4641494689051998e-26,1060.479143435587,0.8705278489480619
25.0,1.4877647829197996e-26,1077.583645749064,0.8752710685335945
25.0,1.5113800969343998e-26,1094.6881480625414,0.8786749314190133
25.0,1.534995410949e-26,1111.7926503760186,0.8825746912309207
25.0,1.5586107249635997e-26,1128.897152689496,0.8862957972869967
25.0,1.5822260389781998e-26,1146.0016550029732,0.8904329330084408
25.0,1.6058413529927996e-26,1163.1061573164502,0.8934363263616212
25.0,1.6294566670073997e-26,1180.2106596299275,0.8973857163943488
25.0,1.653071981022e-26,1197.3151619434047,0.9012113049643589
